id_offre,titre,entreprise,ville,domaine,type_contrat,niveau_etudes_min,experience_min,competences_requises,description
JOB250002307,Coordonnateur de Travaux,RENCO CONGO,Pointe-Noire,"Bâtiment, Travaux Publics & Aménagement du Territoire",CDD,,,,"Coordonnateur de Travaux Secteur : Bâtiment, Travaux Publics & Aménagement du Territoire."
JOB250002789,Coordinateur Matériel et Achat,RENCO CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"Coordinateur Matériel et Achat Secteur : Industrie, Production & Maintenance."
JOB250002809,Controleur Assurance Qualité et documentation,RENCO CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"Controleur Assurance Qualité et documentation Secteur : Industrie, Production & Maintenance."
JOB250002810,Planificateur de Maintenance,RENCO CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"Planificateur de Maintenance Secteur : Industrie, Production & Maintenance."
JOB250002811,Coordinateur de Maintenance,RENCO CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"Coordinateur de Maintenance Secteur : Industrie, Production & Maintenance."
JOB250002812,TUYAUTEURS,RENCO CONGO,Pointe-Noire,"Industrie, Production & Maintenance",CDD,,,,"TUYAUTEURS Secteur : Industrie, Production & Maintenance."
JOB250002814,Echafaudeur,RENCO CONGO,Pointe-Noire,"Bâtiment, Travaux Publics & Aménagement du Territoire",CDD,,,,"Echafaudeur Secteur : Bâtiment, Travaux Publics & Aménagement du Territoire."
NONREF000078,Chef de partie,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Chef de partie Secteur : Hôtellerie - Restauration.
NONREF000083,Chef de rang,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Chef de rang Secteur : Hôtellerie - Restauration.
NONREF000085,Chef patissier,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Chef patissier Secteur : Hôtellerie - Restauration.
NONREF000126,Electricien,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Electricien Secteur : Hôtellerie - Restauration.
NONREF000134,Frigoriste,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Frigoriste Secteur : Hôtellerie - Restauration.
NONREF000149,Gouvernante d'étage,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Gouvernante d'étage Secteur : Hôtellerie - Restauration.
NONREF000189,Plombier,RENCO GESTION IMMOB,Pointe-Noire,Hôtellerie - Restauration,CDD,,,,Plombier Secteur : Hôtellerie - Restauration.
JOB250002641,Réceptionniste Bilingue,RENCO GESTION IMMOBILIERE,Pointe-Noire,Hôtellerie - Restauration,Stage professionnel,,,,Réceptionniste Bilingue Secteur : Hôtellerie - Restauration.
JOB250002642,AGENT DE RESERVATION,RENCO GESTION IMMOBILIERE,Pointe-Noire,"Commerce, Vente, Marketing & Distribution",CDD,,,vente,"AGENT DE RESERVATION Secteur : Commerce, Vente, Marketing & Distribution."
NONREF000023,Assistant chargé des rel Com,RENCO GREEN SARL,Pointe-Noire,"Pétrole, Gaz & Hydrocarbures",CDD,,,,"Assistant chargé des rel Com Secteur : Pétrole, Gaz & Hydrocarbures."
NONREF000244,Technicien NOC,ROFA NETWORK,Pointe-Noire,"Informatique, Data, Télécommunications & Digital",CDD,,,,"Technicien NOC Secteur : Informatique, Data, Télécommunications & Digital."
NONREF000046,Assistante RH,RUI ZHI TECHNOLOGIE,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Assistante RH Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
NONREF000048,Assistante RH,RUI ZHI TECHNOLOGIE T,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Assistante RH Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
JOB250001002,ASSISTANT COMPTABLE,RUI ZUI TECHNOLOGIE & TRAVAUX PETROLIERS,Pointe-Noire,"Finance, Banque, Assurance, Comptabilité & Fiscalité",CDD,,,comptabilité; fiscalité,"ASSISTANT COMPTABLE Secteur : Finance, Banque, Assurance, Comptabilité & Fiscalité."
JOB250002351,CAISSIER,SAFE SARL,Brazzaville,"Commerce, Vente, Marketing & Distribution",CDD,,,vente,"CAISSIER Secteur : Commerce, Vente, Marketing & Distribution."
JOB250002355,PRODUCTEUR,SAFE SARL,Brazzaville,"Commerce, Vente, Marketing & Distribution",CDD,,,vente,"PRODUCTEUR Secteur : Commerce, Vente, Marketing & Distribution."
JOB250001267,Standartiste,SAINT PIERRE SERVICES,Pointe-Noire,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Standartiste Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
NONREF000251,Agent de Nettoyage Matière Auxilliaire OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Agent de Nettoyage Matière Auxilliaire OP Secteur : Industrie, Production & Maintenance."
NONREF000252,Agent des Affaires Sociales,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Agent des Affaires Sociales Secteur : Industrie, Production & Maintenance."
NONREF000263,Bobieneur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Bobieneur OQ Secteur : Industrie, Production & Maintenance."
NONREF000270,Chauffeur Semi- Remorques,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chauffeur Semi- Remorques Secteur : Industrie, Production & Maintenance."
NONREF000274,Chef d'Equipe Calorifuge,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Calorifuge Secteur : Industrie, Production & Maintenance."
NONREF000276,Chef d'Equipe Chaudronnier,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Chaudronnier Secteur : Industrie, Production & Maintenance."
NONREF000278,Chef d'Equipe Electricien,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Electricien Secteur : Industrie, Production & Maintenance."
NONREF000279,Chef d'Equipe Essorage,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Essorage Secteur : Industrie, Production & Maintenance."
NONREF000280,Chef d'Equipe Essorage,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Essorage Secteur : Industrie, Production & Maintenance."
NONREF000282,Chef d'Equipe Raffinerie,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Raffinerie Secteur : Industrie, Production & Maintenance."
NONREF000283,Chef d'Equipe Raffinerie,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Raffinerie Secteur : Industrie, Production & Maintenance."
NONREF000284,Chef d'Equipe Tourneur,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Tourneur Secteur : Industrie, Production & Maintenance."
NONREF000285,Chef d'Equipe Tourneur,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Chef d'Equipe Tourneur Secteur : Industrie, Production & Maintenance."
NONREF000287,Conducteur de Travaux,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Conducteur de Travaux Secteur : Industrie, Production & Maintenance."
NONREF000288,Conducteur de Travaux,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Conducteur de Travaux Secteur : Industrie, Production & Maintenance."
NONREF000289,Conducteur de travaux mécanique usine,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Conducteur de travaux mécanique usine  Secteur : Industrie, Production & Maintenance."
NONREF000290,Conducteur des travaux de Regulation,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Conducteur des travaux de Regulation Secteur : Industrie, Production & Maintenance."
NONREF000291,Conducteur Prinicipal de Travaux,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Conducteur Prinicipal de Travaux Secteur : Industrie, Production & Maintenance."
NONREF000295,Electricien Atelier OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Electricien Atelier OQ Secteur : Industrie, Production & Maintenance."
NONREF000296,Electricien de Quart OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Electricien de Quart OQ Secteur : Industrie, Production & Maintenance."
NONREF000300,Infirmier Diplômé d'Etat,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Infirmier Diplômé d'Etat Secteur : Industrie, Production & Maintenance."
NONREF000316,MécanicienBOS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"MécanicienBOS Secteur : Industrie, Production & Maintenance."
NONREF000317,MécanicienEntretien Reducteur,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"MécanicienEntretien Reducteur Secteur : Industrie, Production & Maintenance."
NONREF000318,Mécanicien AOS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien AOS Secteur : Industrie, Production & Maintenance."
NONREF000319,Mécanicien Conditionneuse HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Conditionneuse HQ Secteur : Industrie, Production & Maintenance."
NONREF000320,Mecanicien Conditionneuse OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mecanicien Conditionneuse OQ Secteur : Industrie, Production & Maintenance."
NONREF000321,Mécanicien Entetien Centrifugeur HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entetien Centrifugeur HQ Secteur : Industrie, Production & Maintenance."
NONREF000322,Mécanicien Entretien,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Secteur : Industrie, Production & Maintenance."
NONREF000323,Mécanicien Entretien Appareillage et vanne HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Appareillage et vanne HQ Secteur : Industrie, Production & Maintenance."
NONREF000324,Mécanicien Entretien bande et transporteur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien bande et transporteur OQ Secteur : Industrie, Production & Maintenance."
NONREF000325,Mécanicien Entetien Centrifugeur HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entetien Centrifugeur HQ Secteur : Industrie, Production & Maintenance."
NONREF000326,Mécanicien Entretien Pompe HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Pompe HQ Secteur : Industrie, Production & Maintenance."
NONREF000327,Mécanicien Entretien Pompe HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Pompe HQ Secteur : Industrie, Production & Maintenance."
NONREF000328,Mécanicien Entretien Reducteur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Reducteur OQ Secteur : Industrie, Production & Maintenance."
NONREF000329,Mécanicien Entretien Turbo Alternateur et Compresseur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Entretien Turbo Alternateur et Compresseur OQ Secteur : Industrie, Production & Maintenance."
NONREF000330,Mécanicien entretien Vanne OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien entretien Vanne OQ Secteur : Industrie, Production & Maintenance."
NONREF000331,Mécanicien filtre hercules OS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien filtre hercules OS Secteur : Industrie, Production & Maintenance."
NONREF000332,Mécanicien HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien HQ Secteur : Industrie, Production & Maintenance."
NONREF000333,Mécanicien Moulins OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Moulins OQ Secteur : Industrie, Production & Maintenance."
NONREF000334,Mécanicien OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien OP Secteur : Industrie, Production & Maintenance."
NONREF000337,Mécanicien OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien OQ Secteur : Industrie, Production & Maintenance."
NONREF000345,Mécanicien ROS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien ROS Secteur : Industrie, Production & Maintenance."
NONREF000346,Mécanicien Turbine à vapeur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Turbine à vapeur OQ Secteur : Industrie, Production & Maintenance."
NONREF000347,Mécanicien Turbineur MCA OS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Turbineur MCA OS Secteur : Industrie, Production & Maintenance."
NONREF000348,Mécanicien Turbineur MCA OS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécanicien Turbineur MCA OS Secteur : Industrie, Production & Maintenance."
NONREF000349,Mécaniciens Moulins OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Mécaniciens Moulins OQ Secteur : Industrie, Production & Maintenance."
NONREF000355,Opérateur Buchette OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Opérateur Buchette OQ Secteur : Industrie, Production & Maintenance."
NONREF000356,Opérateur de Maintenance Emboiteuse OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Opérateur de Maintenance Emboiteuse OP Secteur : Industrie, Production & Maintenance."
NONREF000357,Opérateur de Maintenance Formeuse OS,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Opérateur de Maintenance Formeuse OS Secteur : Industrie, Production & Maintenance."
NONREF000360,Opérateur Maintenance Mouleuse OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Opérateur Maintenance Mouleuse OP Secteur : Industrie, Production & Maintenance."
NONREF000370,Plombier OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Plombier OQ Secteur : Industrie, Production & Maintenance."
NONREF000371,Préparateur d'Atelier HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Préparateur d'Atelier HQ Secteur : Industrie, Production & Maintenance."
NONREF000373,Regleur de Maintenance OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Regleur de Maintenance OP Secteur : Industrie, Production & Maintenance."
NONREF000374,Regleur de maintenance OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Regleur de maintenance OQ Secteur : Industrie, Production & Maintenance."
NONREF000375,Responsable Environnement,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Responsable Environnement Secteur : Industrie, Production & Maintenance."
NONREF000376,Secretaire Technique OP,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Secretaire Technique OP Secteur : Industrie, Production & Maintenance."
NONREF000377,Secretaire Technique OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Secretaire Technique OQ Secteur : Industrie, Production & Maintenance."
NONREF000383,Soudeur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Soudeur OQ Secteur : Industrie, Production & Maintenance."
NONREF000386,Technicien de Maintenance Regulation HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Technicien de Maintenance Regulation HQ Secteur : Industrie, Production & Maintenance."
NONREF000387,Technicien Electricien de Qaurt OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Technicien Electricien de Qaurt OQ Secteur : Industrie, Production & Maintenance."
NONREF000388,Technicien Essorage HQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Technicien Essorage HQ Secteur : Industrie, Production & Maintenance."
NONREF000389,Technicien Essorage HQ Agent d'Execution,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Technicien Essorage HQ Agent d'Execution Secteur : Industrie, Production & Maintenance."
NONREF000391,Tourneur Ajusteur OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Tourneur Ajusteur OQ Secteur : Industrie, Production & Maintenance."
NONREF000394,Tourneur Cylindre Moulins OQ,Saris Congo,Bouenza,"Industrie, Production & Maintenance",CDD,,,,"Tourneur Cylindre Moulins OQ Secteur : Industrie, Production & Maintenance."
NONREF000407,Technicien essorage HQ,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Technicien essorage HQ Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000408,Chef de raffinerie,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Chef de raffinerie Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000409,secretaire technique reporting,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,secretaire technique reporting Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000410,Agent Administratif RH,SARIS Congo,Bouenza,"Conseil, Stratégie & Gestion des Ressources Humaines",CDD,,,gestion des ressources humaines,"Agent Administratif RH Secteur : Conseil, Stratégie & Gestion des Ressources Humaines."
NONREF000411,Secrétaire de Direction Bilingue,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Secrétaire de Direction Bilingue Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000412,Responsable Juridiques et Assurances,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Responsable Juridiques et Assurances Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000413,Assistante de Direction et Evenmentiel,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Assistante de Direction et Evenmentiel Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000414,Conducteur de Travaux Chaudronnerie,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Conducteur de Travaux Chaudronnerie Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000415,Chef d'Equipe Tourneur,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Chef d'Equipe Tourneur Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000416,Electro mécanicien en OQ,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Electro mécanicien en OQ Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000417,Chef d'Equipe regleur,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Chef d'Equipe regleur Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000418,Regleur OQ,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Regleur OQ Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000419,Chef d'equipe electricité,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Chef d'equipe electricité Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000420,electricien OQ,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,electricien OQ Secteur : Agriculture & Industrie Agroalimentaire.
NONREF000421,Chef d'equipe chaudière,SARIS Congo,Bouenza,Agriculture & Industrie Agroalimentaire,CDD,,,,Chef d'equipe chaudière Secteur : Agriculture & Industrie Agroalimentaire.
